S;s;i;n_fo;fo_list;Avg_fo;Std_fo
17546;8801;4;1248;[517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93, 517625.5, 494929.78, 529249.77, 523293.38, 501367.17, 500837.77, 535345.59, 524585.95, 488205.1, 495525.33, 513251.07, 486531.89, 506517.21, 503982.73, 482277.4, 498817.93];506396.473125;15470.181477720274
17457;8801;4;80;[485965.47000000003, 523184.33, 518943.72000000003, 486704.79, 497979.78, 478626.86, 482834.18000000005, 508426.13, 488544.48, 464115.68, 476525.75, 521102.59, 473867.62, 476434.38, 533395.44, 518255.65, 485965.47000000003, 523184.33, 518943.72000000003, 486704.79, 497979.78, 478626.86, 482834.18000000005, 508426.13, 488544.48, 464115.68, 476525.75, 521102.59, 473867.62, 476434.38, 533395.44, 518255.65, 485965.47000000003, 523184.33, 518943.72000000003, 486704.79, 497979.78, 478626.86, 482834.18000000005, 508426.13, 488544.48, 464115.68, 476525.75, 521102.59, 473867.62, 476434.38, 533395.44, 518255.65, 485965.47000000003, 523184.33, 518943.72000000003, 486704.79, 497979.78, 478626.86, 482834.18000000005, 508426.13, 488544.48, 464115.68, 476525.75, 521102.59, 473867.62, 476434.38, 533395.44, 518255.65, 485965.47000000003, 523184.33, 518943.72000000003, 486704.79, 497979.78, 478626.86, 482834.18000000005, 508426.13, 488544.48, 464115.68, 476525.75, 521102.59, 473867.62, 476434.38, 533395.44, 518255.65];495931.678125;20948.826836159773
17512;8600;4;32;[508626.2, 530699.13, 542794.3, 527378.04, 445474.36, 485537.76, 502076.59, 482337.82, 516815.95, 502965.72, 467785.26, 495179.23, 487907.79, 512907.51, 477594.05, 514392.27, 508626.2, 530699.13, 542794.3, 527378.04, 445474.36, 485537.76, 502076.59, 482337.82, 516815.95, 502965.72, 467785.26, 495179.23, 487907.79, 512907.51, 477594.05, 514392.27];500029.49875;24718.8058996713
17281;8522;4;32;[447923.74, 499298.08, 541669.99, 508235.62, 455162.12, 504832.52, 509847.19, 521045.24, 474259.06, 497620.7, 509652.31, 507767.91, 507616.74, 500517.72, 458263.93, 504623.81, 447923.74, 499298.08, 541669.99, 508235.62, 455162.12, 504832.52, 509847.19, 521045.24, 474259.06, 497620.7, 509652.31, 507767.91, 507616.74, 500517.72, 458263.93, 504623.81];496771.0425;24843.78145199278
17314;8493;4;32;[461780.12, 484071.27, 486920.28, 520593.89, 513839.41, 507878.74, 524778.7699999999, 533280.58, 472189.38, 494043.02, 526606.45, 478985.67, 541550.36, 456532.27, 509484.61000000004, 479854.12, 461780.12, 484071.27, 486920.28, 520593.89, 513839.41, 507878.74, 524778.7699999999, 533280.58, 472189.38, 494043.02, 526606.45, 478985.67, 541550.36, 456532.27, 509484.61000000004, 479854.12];499524.30875;25842.38892300633
17314;8558;4;32;[475915.3, 484297.33, 517232.35, 518678.33, 474997.23, 512641.74, 490288.28, 456694.01, 524281.91, 524310.32, 529034.92, 490957.85, 515501.16, 465441.24, 503670.83, 503577.25, 475915.3, 484297.33, 517232.35, 518678.33, 474997.23, 512641.74, 490288.28, 456694.01, 524281.91, 524310.32, 529034.92, 490957.85, 515501.16, 465441.24, 503670.83, 503577.25];499220.003125;22409.214695663293
17314;8526;4;32;[501455.04, 456901.82, 486920.28, 505058.86, 489368.32, 494845.27, 537975.95, 501406.64, 507620.14, 471087.19, 521051.99, 502017.44, 511597.98, 444327.99, 507681.24, 514549.12, 501455.04, 456901.82, 486920.28, 505058.86, 489368.32, 494845.27, 537975.95, 501406.64, 507620.14, 471087.19, 521051.99, 502017.44, 511597.98, 444327.99, 507681.24, 514549.12];497116.579375;23214.02313262324
17314;8395;4;32;[477468.44, 491966.11, 479580.14, 528800.62, 507824.24, 492264.04, 529261.49, 519526.58, 498491.09, 489824.17, 509383.89, 509061.54000000004, 477237.20999999996, 440734.41, 516920.67, 493558.38, 477468.44, 491966.11, 479580.14, 528800.62, 507824.24, 492264.04, 529261.49, 519526.58, 498491.09, 489824.17, 509383.89, 509061.54000000004, 477237.20999999996, 440734.41, 516920.67, 493558.38];497618.93875;22318.64142175785
17325;8456;4;32;[497190.92, 460659.01, 480153.31, 490035.43, 498959.61, 486283.14999999997, 500839.93, 499598.49, 511691.49, 498802.52, 483925.54, 480873.38, 438269.47000000003, 483810.33, 493108.33999999997, 482749.47, 497190.92, 460659.01, 480153.31, 490035.43, 498959.61, 486283.14999999997, 500839.93, 499598.49, 511691.49, 498802.52, 483925.54, 480873.38, 438269.47000000003, 483810.33, 493108.33999999997, 482749.47];486684.399375;17193.746063083498
17405;8428;4;32;[496512.46, 479673.89, 515839.94, 486181.73, 472012.8, 515225.09, 530149.06, 506846.09, 505353.85000000003, 493500.02, 465960.95, 544218.28, 500919.7, 494879.72000000003, 512607.82, 495100.64, 496512.46, 479673.89, 515839.94, 486181.73, 472012.8, 515225.09, 530149.06, 506846.09, 505353.85000000003, 493500.02, 465960.95, 544218.28, 500919.7, 494879.72000000003, 512607.82, 495100.64];500936.3775;20030.469128151075
17405;8578;4;32;[514979.89, 513682.28, 514101.98000000004, 442200.56, 524183.62, 497933.41, 499100.04, 535305.01, 453057.88, 515867.69999999995, 465206.61, 458543.5, 498089.97, 474998.58, 518315.29, 483070.67, 514979.89, 513682.28, 514101.98000000004, 442200.56, 524183.62, 497933.41, 499100.04, 535305.01, 453057.88, 515867.69999999995, 465206.61, 458543.5, 498089.97, 474998.58, 518315.29, 483070.67];494289.811875;27709.61652275281
17572;8711;4;32;[453600.47000000003, 455716.26, 493486.74, 482847.73, 481295.07, 503315.94, 506096.8, 538666.38, 448334.69999999995, 514594.17, 453767.06, 499582.51, 532335.51, 513491.26, 515980.81, 472037.39, 453600.47000000003, 455716.26, 493486.74, 482847.73, 481295.07, 503315.94, 506096.8, 538666.38, 448334.69999999995, 514594.17, 453767.06, 499582.51, 532335.51, 513491.26, 515980.81, 472037.39];491571.8;28389.01541125847
17408;8790;4;32;[502028.01, 483911.1, 477468.51, 492121.69, 512371.55, 458108.11, 489464.64, 552816.65, 510674.66, 537264.45, 481048.29, 470177.14, 507762.35, 529839.53, 536221.86, 439002.18, 502028.01, 483911.1, 477468.51, 492121.69, 512371.55, 458108.11, 489464.64, 552816.65, 510674.66, 537264.45, 481048.29, 470177.14, 507762.35, 529839.53, 536221.86, 439002.18];498767.545;30428.70349343644
17486;8817;4;32;[524314.57, 476849.87, 481772.55, 499080.4, 503502.61, 518536.53, 510285.84, 530508.07, 444506.49000000005, 484216.07, 446391.97, 492285.21, 481264.06, 521970.34, 527768.97, 485136.28, 524314.57, 476849.87, 481772.55, 499080.4, 503502.61, 518536.53, 510285.84, 530508.07, 444506.49000000005, 484216.07, 446391.97, 492285.21, 481264.06, 521970.34, 527768.97, 485136.28];495524.364375;26175.464480547165
17429;8724;4;32;[500931.52, 486809.33, 518165.26, 523738.1, 530623.62, 473709.09, 484980.94, 495500.76, 503910.14, 512707.69, 523986.66, 467305.48000000004, 506401.08, 456231.23, 499438.49, 483988.33, 500931.52, 486809.33, 518165.26, 523738.1, 530623.62, 473709.09, 484980.94, 495500.76, 503910.14, 512707.69, 523986.66, 467305.48000000004, 506401.08, 456231.23, 499438.49, 483988.33];498026.7325;21122.2285992677
17579;8724;4;32;[488842.11000000004, 461195.47, 508218.43, 496557.82, 505709.24, 498976.42, 514829.32, 454669.10000000003, 492088.12, 531812.99, 476433.72, 489014.44, 495225.58, 477651.09, 481198.01, 528722.93, 488842.11000000004, 461195.47, 508218.43, 496557.82, 505709.24, 498976.42, 514829.32, 454669.10000000003, 492088.12, 531812.99, 476433.72, 489014.44, 495225.58, 477651.09, 481198.01, 528722.93];493821.549375;21035.849955828013
17659;8513;4;16;[527160.02, 505581.57999999996, 485795.97, 488861.08999999997, 503120.83, 494305.28, 447877.28, 490234.63, 503044.03, 494028.21, 485346.23000000004, 501910.47, 490597.23, 544399.15, 507132.18, 503582.6];498311.04875;20477.67938661829
17434;8663;4;16;[457905.78, 522291.21, 529719.18, 490322.68, 493034.44, 498584.58, 484431.81, 505805.01, 460434.56, 490995.17, 480956.14, 490746.38, 499360.89999999997, 505345.67, 479578.73, 497946.12];492966.1475;18842.73481296899
17453;8528;4;16;[464163.92, 526025.6499999999, 514606.94, 500651.91000000003, 504537.20999999996, 485478.0, 540022.53, 477300.73, 513872.30000000005, 493911.92, 482314.62, 526944.52, 525839.39, 532232.46, 529756.62, 522082.87];508733.849375;22585.24544973509
18392;7012;4;16;[488269.52999999997, 500530.82999999996, 506881.51, 493771.75, 406244.86, 501094.58, 459070.5, 492194.96, 490028.49, 503182.88, 475151.13, 472735.29000000004, 505266.09, 485128.7, 510947.44999999995, 501100.16];486974.919375;25660.984848907225
17259;8679;4;144;[514572.4, 496605.58, 524813.61, 517712.07, 499558.98, 546651.25, 492085.07, 500968.39, 510422.66, 506960.72, 499856.27999999997, 527753.02, 504642.32, 515370.83, 537170.15, 529094.73, 514572.4, 496605.58, 524813.61, 517712.07, 499558.98, 546651.25, 492085.07, 500968.39, 510422.66, 506960.72, 499856.27999999997, 527753.02, 504642.32, 515370.83, 537170.15, 529094.73, 514572.4, 496605.58, 524813.61, 517712.07, 499558.98, 546651.25, 492085.07, 500968.39, 510422.66, 506960.72, 499856.27999999997, 527753.02, 504642.32, 515370.83, 537170.15, 529094.73, 514572.4, 496605.58, 524813.61, 517712.07, 499558.98, 546651.25, 492085.07, 500968.39, 510422.66, 506960.72, 499856.27999999997, 527753.02, 504642.32, 515370.83, 537170.15, 529094.73, 514572.4, 496605.58, 524813.61, 517712.07, 499558.98, 546651.25, 492085.07, 500968.39, 510422.66, 506960.72, 499856.27999999997, 527753.02, 504642.32, 515370.83, 537170.15, 529094.73, 514572.4, 496605.58, 524813.61, 517712.07, 499558.98, 546651.25, 492085.07, 500968.39, 510422.66, 506960.72, 499856.27999999997, 527753.02, 504642.32, 515370.83, 537170.15, 529094.73, 514572.4, 496605.58, 524813.61, 517712.07, 499558.98, 546651.25, 492085.07, 500968.39, 510422.66, 506960.72, 499856.27999999997, 527753.02, 504642.32, 515370.83, 537170.15, 529094.73, 514572.4, 496605.58, 524813.61, 517712.07, 499558.98, 546651.25, 492085.07, 500968.39, 510422.66, 506960.72, 499856.27999999997, 527753.02, 504642.32, 515370.83, 537170.15, 529094.73, 514572.4, 496605.58, 524813.61, 517712.07, 499558.98, 546651.25, 492085.07, 500968.39, 510422.66, 506960.72, 499856.27999999997, 527753.02, 504642.32, 515370.83, 537170.15, 529094.73];514014.87875;15185.625660974
17259;8529;4;16;[508843.45, 487282.03, 527293.2000000001, 488855.51, 487508.99, 497595.86000000004, 519871.15, 519322.88, 482817.7, 468576.26, 544219.8300000001, 530041.94, 450641.26999999996, 511555.05, 484497.97000000003, 534164.6];502692.980625;25872.777997888694
17426;8388;4;16;[468636.97, 476835.58, 493733.76, 490249.32, 495460.88, 502795.24, 496860.95999999996, 482732.8, 463097.73, 503251.32, 518382.09, 479960.25, 502829.76, 480927.15, 546873.01, 494088.87000000005];493544.730625;20066.41195213683
17426;8397;4;16;[492267.84, 476835.58, 479890.19, 503214.02999999997, 517489.37, 543232.63, 486233.23, 482732.8, 463097.73, 503251.32, 522877.34, 517976.2, 502829.76, 480927.15, 543366.12, 494088.87000000005];500644.385;23342.798938054253
17576;8397;4;16;[487802.06, 504138.6, 472732.56, 490913.69, 478296.79, 484327.43, 504342.58999999997, 508644.37, 466473.23000000004, 476312.17, 457035.55000000005, 447667.58, 504329.07, 528701.96, 530209.2, 496649.77];489911.03875;23394.852336391385
17485;8646;4;16;[520217.95, 488137.63, 502740.79, 495119.85, 513591.47, 499518.01, 514197.51, 473095.88, 528585.58, 504330.27, 523639.26, 505175.26, 488999.13, 476162.27, 493658.64, 488904.73];501004.639375;16225.659873458646
17485;8543;4;16;[485556.93, 462304.42, 503486.76, 488590.88, 505012.99, 503686.87, 496803.88, 510203.64, 517802.64, 504129.23, 473025.57, 475534.20999999996, 473486.5, 547375.45, 537151.2, 474157.72];497394.305625;23765.403573489188
18648;7133;4;16;[464148.22, 538610.69, 499072.22, 459019.6, 475225.52, 471906.78, 483259.54, 496168.49000000005, 489861.61, 491985.57, 506217.26, 494163.7, 462141.42, 494593.96, 484032.25, 512861.0];488954.239375;20534.169952677563
17430;8619;4;16;[507332.95, 532392.53, 475565.42, 448998.62, 522739.97, 520065.12, 492518.51, 512377.8, 509349.73, 506766.38, 507200.65, 481793.4, 486150.69, 518170.6, 501456.72, 500350.9];501451.874375;20715.789052172087
17559;8465;4;16;[509411.85, 527058.24, 504637.49, 509297.73, 502191.69999999995, 527537.82, 510791.71, 519075.33, 514866.1, 486827.91000000003, 525584.54, 546952.98, 528035.82, 483961.57, 510665.36, 508086.88];513436.439375;15831.5825538091
16871;8745;4;16;[455512.81, 511181.94, 524530.18, 538151.77, 485988.29, 470330.33, 525100.75, 502125.2, 449154.56, 515610.17, 462885.72, 489141.36, 503797.5, 510923.95, 508332.9, 457208.88];494373.519375;27957.92664724609
