S;s;i;n_fo;fo_list;Avg_fo;Std_fo
654;287;4;720;[20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58, 20546.659999999996, 21805.829999999998, 23856.24, 21379.65, 23607.76, 25092.36, 25464.23, 24205.56, 24676.12, 21755.09, 23356.09, 23799.17, 18709.65, 23011.37, 24426.41, 24601.58];23143.360625;1784.4863314782133
725;299;4;32;[21726.4, 22932.87, 18799.43, 21593.35, 20330.3, 22983.57, 20391.05, 21033.23, 19317.57, 21972.15, 20943.44, 22343.16, 21939.56, 22061.19, 21427.26, 22780.68, 21726.4, 22932.87, 18799.43, 21593.35, 20330.3, 22983.57, 20391.05, 21033.23, 19317.57, 21972.15, 20943.44, 22343.16, 21939.56, 22061.19, 21427.26, 22780.68];21410.950625;1203.6582781025345
695;309;4;16;[22792.91, 23754.15, 21877.68, 22576.2, 22909.78, 23805.31, 22854.25, 21913.29, 20895.5, 20055.03, 19347.64, 21582.15, 22229.71, 21962.57, 22443.03, 24590.89];22224.380625;1347.7603894632944
697;309;4;16;[23809.36, 23699.76, 22775.81, 20357.87, 21490.98, 23514.51, 18705.55, 23016.36, 22766.81, 21528.63, 22468.16, 19489.36, 24348.81, 22739.67, 18729.18, 23739.41];22073.764375;1842.717489256809
714;312;4;16;[19232.87, 23006.33, 21811.29, 21041.91, 20830.97, 19653.31, 22138.4, 22216.3, 20576.44, 21564.16, 20356.7, 20065.19, 20811.48, 23142.73, 19212.84, 19336.78];20937.35625;1284.1394373139549
714;292;4;16;[23245.03, 21129.35, 21236.77, 19620.88, 21090.42, 23285.32, 23630.15, 21669.45, 25571.46, 22307.38, 22224.74, 17884.309999999998, 21982.059999999998, 22576.19, 23828.69, 22012.73];22080.933125;1774.0331295543076
674;292;4;32;[23849.81, 21596.649999999998, 24334.54, 23482.66, 25551.12, 23280.99, 19449.480000000003, 19256.21, 23255.69, 22346.31, 22200.19, 23545.8, 23585.38, 22791.9, 22426.69, 22655.34, 23849.81, 21596.649999999998, 24334.54, 23482.66, 25551.12, 23280.99, 19449.480000000003, 19256.21, 23255.69, 22346.31, 22200.19, 23545.8, 23585.38, 22791.9, 22426.69, 22655.34];22725.5475;1585.689948807265
690;286;4;32;[24173.5, 23586.01, 21826.25, 19322.22, 22370.51, 23620.78, 22233.83, 24235.88, 21378.19, 22311.33, 24548.95, 12988.33, 17162.79, 20681.47, 24215.27, 20648.36, 24173.5, 23586.01, 21826.25, 19322.22, 22370.51, 23620.78, 22233.83, 24235.88, 21378.19, 22311.33, 24548.95, 12988.33, 17162.79, 20681.47, 24215.27, 20648.36];21581.479375;3000.194660350082
692;286;4;128;[21819.74, 24305.69, 16922.489999999998, 19241.25, 18460.5, 23705.57, 22477.88, 21407.41, 22602.22, 21995.84, 20802.36, 23060.27, 22805.11, 17716.66, 21020.64, 20495.01, 21819.74, 24305.69, 16922.489999999998, 19241.25, 18460.5, 23705.57, 22477.88, 21407.41, 22602.22, 21995.84, 20802.36, 23060.27, 22805.11, 17716.66, 21020.64, 20495.01, 21819.74, 24305.69, 16922.489999999998, 19241.25, 18460.5, 23705.57, 22477.88, 21407.41, 22602.22, 21995.84, 20802.36, 23060.27, 22805.11, 17716.66, 21020.64, 20495.01, 21819.74, 24305.69, 16922.489999999998, 19241.25, 18460.5, 23705.57, 22477.88, 21407.41, 22602.22, 21995.84, 20802.36, 23060.27, 22805.11, 17716.66, 21020.64, 20495.01, 21819.74, 24305.69, 16922.489999999998, 19241.25, 18460.5, 23705.57, 22477.88, 21407.41, 22602.22, 21995.84, 20802.36, 23060.27, 22805.11, 17716.66, 21020.64, 20495.01, 21819.74, 24305.69, 16922.489999999998, 19241.25, 18460.5, 23705.57, 22477.88, 21407.41, 22602.22, 21995.84, 20802.36, 23060.27, 22805.11, 17716.66, 21020.64, 20495.01, 21819.74, 24305.69, 16922.489999999998, 19241.25, 18460.5, 23705.57, 22477.88, 21407.41, 22602.22, 21995.84, 20802.36, 23060.27, 22805.11, 17716.66, 21020.64, 20495.01, 21819.74, 24305.69, 16922.489999999998, 19241.25, 18460.5, 23705.57, 22477.88, 21407.41, 22602.22, 21995.84, 20802.36, 23060.27, 22805.11, 17716.66, 21020.64, 20495.01];21177.415;2085.892296417044
692;288;4;112;[25168.01, 24305.69, 23214.16, 21523.64, 22561.09, 20720.83, 21825.31, 23396.44, 21104.69, 21539.23, 23086.4, 23530.48, 22195.57, 17716.66, 18027.96, 21071.81, 25168.01, 24305.69, 23214.16, 21523.64, 22561.09, 20720.83, 21825.31, 23396.44, 21104.69, 21539.23, 23086.4, 23530.48, 22195.57, 17716.66, 18027.96, 21071.81, 25168.01, 24305.69, 23214.16, 21523.64, 22561.09, 20720.83, 21825.31, 23396.44, 21104.69, 21539.23, 23086.4, 23530.48, 22195.57, 17716.66, 18027.96, 21071.81, 25168.01, 24305.69, 23214.16, 21523.64, 22561.09, 20720.83, 21825.31, 23396.44, 21104.69, 21539.23, 23086.4, 23530.48, 22195.57, 17716.66, 18027.96, 21071.81, 25168.01, 24305.69, 23214.16, 21523.64, 22561.09, 20720.83, 21825.31, 23396.44, 21104.69, 21539.23, 23086.4, 23530.48, 22195.57, 17716.66, 18027.96, 21071.81, 25168.01, 24305.69, 23214.16, 21523.64, 22561.09, 20720.83, 21825.31, 23396.44, 21104.69, 21539.23, 23086.4, 23530.48, 22195.57, 17716.66, 18027.96, 21071.81, 25168.01, 24305.69, 23214.16, 21523.64, 22561.09, 20720.83, 21825.31, 23396.44, 21104.69, 21539.23, 23086.4, 23530.48, 22195.57, 17716.66, 18027.96, 21071.81];21936.748125;1952.9870360356924
654;293;4;32;[25309.32, 22979.379999999997, 24309.58, 22960.97, 23870.9, 22439.72, 20457.18, 23259.4, 20520.03, 22727.66, 22403.26, 24321.27, 22621.87, 21943.03, 24350.71, 20612.32, 25309.32, 22979.379999999997, 24309.58, 22960.97, 23870.9, 22439.72, 20457.18, 23259.4, 20520.03, 22727.66, 22403.26, 24321.27, 22621.87, 21943.03, 24350.71, 20612.32];22817.9125;1419.6067225433685
675;288;4;48;[23667.66, 21730.850000000002, 24909.54, 21719.64, 17487.79, 22791.82, 24204.91, 23299.8, 18116.2, 19190.36, 22449.3, 22840.21, 23065.12, 22512.8, 22799.73, 23454.61, 23667.66, 21730.850000000002, 24909.54, 21719.64, 17487.79, 22791.82, 24204.91, 23299.8, 18116.2, 19190.36, 22449.3, 22840.21, 23065.12, 22512.8, 22799.73, 23454.61, 23667.66, 21730.850000000002, 24909.54, 21719.64, 17487.79, 22791.82, 24204.91, 23299.8, 18116.2, 19190.36, 22449.3, 22840.21, 23065.12, 22512.8, 22799.73, 23454.61];22140.02125;2062.750066229624
670;288;4;32;[24153.190000000002, 23294.38, 23594.8, 23007.760000000002, 24105.28, 12597.11, 21104.27, 23779.25, 19455.12, 25182.98, 24013.32, 23151.37, 20380.79, 18858.030000000002, 22846.74, 22586.58, 24153.190000000002, 23294.38, 23594.8, 23007.760000000002, 24105.28, 12597.11, 21104.27, 23779.25, 19455.12, 25182.98, 24013.32, 23151.37, 20380.79, 18858.030000000002, 22846.74, 22586.58];22006.935625;3029.172130284101
670;286;4;80;[19134.87, 24016.52, 23038.460000000003, 24018.97, 23424.11, 21169.38, 24326.39, 23354.48, 15966.16, 24059.07, 24230.83, 23163.26, 22478.88, 23594.5, 23939.7, 23816.41, 19134.87, 24016.52, 23038.460000000003, 24018.97, 23424.11, 21169.38, 24326.39, 23354.48, 15966.16, 24059.07, 24230.83, 23163.26, 22478.88, 23594.5, 23939.7, 23816.41, 19134.87, 24016.52, 23038.460000000003, 24018.97, 23424.11, 21169.38, 24326.39, 23354.48, 15966.16, 24059.07, 24230.83, 23163.26, 22478.88, 23594.5, 23939.7, 23816.41, 19134.87, 24016.52, 23038.460000000003, 24018.97, 23424.11, 21169.38, 24326.39, 23354.48, 15966.16, 24059.07, 24230.83, 23163.26, 22478.88, 23594.5, 23939.7, 23816.41, 19134.87, 24016.52, 23038.460000000003, 24018.97, 23424.11, 21169.38, 24326.39, 23354.48, 15966.16, 24059.07, 24230.83, 23163.26, 22478.88, 23594.5, 23939.7, 23816.41];22733.249375;2187.457360355402
670;296;4;64;[19647.79, 22373.27, 21622.21, 23791.42, 24348.75, 25644.91, 20007.87, 22066.42, 21903.66, 21391.75, 22653.53, 23359.14, 23967.83, 23726.010000000002, 20939.899999999998, 22462.35, 19647.79, 22373.27, 21622.21, 23791.42, 24348.75, 25644.91, 20007.87, 22066.42, 21903.66, 21391.75, 22653.53, 23359.14, 23967.83, 23726.010000000002, 20939.899999999998, 22462.35, 19647.79, 22373.27, 21622.21, 23791.42, 24348.75, 25644.91, 20007.87, 22066.42, 21903.66, 21391.75, 22653.53, 23359.14, 23967.83, 23726.010000000002, 20939.899999999998, 22462.35, 19647.79, 22373.27, 21622.21, 23791.42, 24348.75, 25644.91, 20007.87, 22066.42, 21903.66, 21391.75, 22653.53, 23359.14, 23967.83, 23726.010000000002, 20939.899999999998, 22462.35];22494.175625;1568.2246953516308
668;296;4;16;[23687.31, 22245.33, 21538.55, 24474.2, 18799.14, 23325.5, 23098.57, 22320.94, 23314.08, 23198.77, 23683.74, 22910.19, 19337.92, 23920.95, 22997.58, 23789.34];22665.131875;1576.4224228982066
663;281;4;48;[22190.29, 23986.7, 22972.9, 24485.31, 19833.97, 21046.48, 24537.75, 23596.99, 22058.079999999998, 23437.08, 18948.8, 20140.7, 17363.54, 23764.04, 22643.960000000003, 23569.88, 22190.29, 23986.7, 22972.9, 24485.31, 19833.97, 21046.48, 24537.75, 23596.99, 22058.079999999998, 23437.08, 18948.8, 20140.7, 17363.54, 23764.04, 22643.960000000003, 23569.88, 22190.29, 23986.7, 22972.9, 24485.31, 19833.97, 21046.48, 24537.75, 23596.99, 22058.079999999998, 23437.08, 18948.8, 20140.7, 17363.54, 23764.04, 22643.960000000003, 23569.88];22161.029375;2077.327991070942
663;286;4;32;[20390.620000000003, 23290.82, 22600.95, 24291.54, 23636.27, 16768.01, 24974.35, 20805.79, 22058.079999999998, 22814.7, 24539.12, 24515.41, 22752.32, 24559.4, 18725.829999999998, 17877.46, 20390.620000000003, 23290.82, 22600.95, 24291.54, 23636.27, 16768.01, 24974.35, 20805.79, 22058.079999999998, 22814.7, 24539.12, 24515.41, 22752.32, 24559.4, 18725.829999999998, 17877.46];22162.541875;2515.0317060047723
661;286;4;64;[20362.059999999998, 21616.51, 23197.420000000002, 19946.3, 22894.86, 22196.71, 22194.87, 23041.61, 22640.45, 23146.33, 22562.2, 23144.65, 23609.670000000002, 19941.879999999997, 23961.09, 21181.699999999997, 20362.059999999998, 21616.51, 23197.420000000002, 19946.3, 22894.86, 22196.71, 22194.87, 23041.61, 22640.45, 23146.33, 22562.2, 23144.65, 23609.670000000002, 19941.879999999997, 23961.09, 21181.699999999997, 20362.059999999998, 21616.51, 23197.420000000002, 19946.3, 22894.86, 22196.71, 22194.87, 23041.61, 22640.45, 23146.33, 22562.2, 23144.65, 23609.670000000002, 19941.879999999997, 23961.09, 21181.699999999997, 20362.059999999998, 21616.51, 23197.420000000002, 19946.3, 22894.86, 22196.71, 22194.87, 23041.61, 22640.45, 23146.33, 22562.2, 23144.65, 23609.670000000002, 19941.879999999997, 23961.09, 21181.699999999997];22227.394375;1242.3582171244932
659;286;4;48;[23350.39, 23867.33, 23883.49, 22680.1, 23612.56, 25137.37, 24092.22, 20258.67, 24268.42, 24616.4, 18586.84, 22176.85, 22904.26, 24396.8, 19621.47, 21346.58, 23350.39, 23867.33, 23883.49, 22680.1, 23612.56, 25137.37, 24092.22, 20258.67, 24268.42, 24616.4, 18586.84, 22176.85, 22904.26, 24396.8, 19621.47, 21346.58, 23350.39, 23867.33, 23883.49, 22680.1, 23612.56, 25137.37, 24092.22, 20258.67, 24268.42, 24616.4, 18586.84, 22176.85, 22904.26, 24396.8, 19621.47, 21346.58];22799.984375;1877.9727828289765
659;287;4;48;[20091.940000000002, 23987.3, 23883.49, 23444.37, 23674.94, 26154.29, 24092.22, 20258.67, 24413.92, 24616.4, 18586.84, 24185.61, 22904.26, 24396.8, 19621.47, 23360.49, 20091.940000000002, 23987.3, 23883.49, 23444.37, 23674.94, 26154.29, 24092.22, 20258.67, 24413.92, 24616.4, 18586.84, 24185.61, 22904.26, 24396.8, 19621.47, 23360.49, 20091.940000000002, 23987.3, 23883.49, 23444.37, 23674.94, 26154.29, 24092.22, 20258.67, 24413.92, 24616.4, 18586.84, 24185.61, 22904.26, 24396.8, 19621.47, 23360.49];22979.563125;2091.228495017972
640;304;4;32;[20757.769999999997, 23461.99, 22272.81, 21200.47, 22425.69, 22441.739999999998, 22290.09, 21665.649999999998, 20401.81, 21544.43, 16730.199999999997, 20951.43, 22408.8, 21316.9, 22221.04, 21556.99, 20757.769999999997, 23461.99, 22272.81, 21200.47, 22425.69, 22441.739999999998, 22290.09, 21665.649999999998, 20401.81, 21544.43, 16730.199999999997, 20951.43, 22408.8, 21316.9, 22221.04, 21556.99];21477.988125;1461.7152010597947
680;304;4;64;[19992.09, 22648.67, 17526.93, 19701.56, 22912.75, 22523.95, 19689.99, 22738.49, 20774.27, 22211.56, 23715.5, 20735.9, 23691.78, 21002.68, 23468.91, 20666.73, 19992.09, 22648.67, 17526.93, 19701.56, 22912.75, 22523.95, 19689.99, 22738.49, 20774.27, 22211.56, 23715.5, 20735.9, 23691.78, 21002.68, 23468.91, 20666.73, 19992.09, 22648.67, 17526.93, 19701.56, 22912.75, 22523.95, 19689.99, 22738.49, 20774.27, 22211.56, 23715.5, 20735.9, 23691.78, 21002.68, 23468.91, 20666.73, 19992.09, 22648.67, 17526.93, 19701.56, 22912.75, 22523.95, 19689.99, 22738.49, 20774.27, 22211.56, 23715.5, 20735.9, 23691.78, 21002.68, 23468.91, 20666.73];21500.11;1720.3672477147206
680;299;4;96;[21853.68, 22721.14, 22210.35, 23437.97, 20312.2, 22719.329999999998, 24086.89, 23219.72, 23403.53, 19638.260000000002, 23178.09, 22460.03, 24332.190000000002, 21729.09, 23208.87, 22101.93, 21853.68, 22721.14, 22210.35, 23437.97, 20312.2, 22719.329999999998, 24086.89, 23219.72, 23403.53, 19638.260000000002, 23178.09, 22460.03, 24332.190000000002, 21729.09, 23208.87, 22101.93, 21853.68, 22721.14, 22210.35, 23437.97, 20312.2, 22719.329999999998, 24086.89, 23219.72, 23403.53, 19638.260000000002, 23178.09, 22460.03, 24332.190000000002, 21729.09, 23208.87, 22101.93, 21853.68, 22721.14, 22210.35, 23437.97, 20312.2, 22719.329999999998, 24086.89, 23219.72, 23403.53, 19638.260000000002, 23178.09, 22460.03, 24332.190000000002, 21729.09, 23208.87, 22101.93, 21853.68, 22721.14, 22210.35, 23437.97, 20312.2, 22719.329999999998, 24086.89, 23219.72, 23403.53, 19638.260000000002, 23178.09, 22460.03, 24332.190000000002, 21729.09, 23208.87, 22101.93, 21853.68, 22721.14, 22210.35, 23437.97, 20312.2, 22719.329999999998, 24086.89, 23219.72, 23403.53, 19638.260000000002, 23178.09, 22460.03, 24332.190000000002, 21729.09, 23208.87, 22101.93];22538.329375;1214.5722322346226
679;299;4;64;[21628.81, 22398.08, 23804.85, 22195.85, 23872.96, 21442.010000000002, 24390.12, 21039.809999999998, 24393.95, 23036.21, 23740.99, 22211.84, 23027.18, 22568.719999999998, 23486.96, 20815.95, 21628.81, 22398.08, 23804.85, 22195.85, 23872.96, 21442.010000000002, 24390.12, 21039.809999999998, 24393.95, 23036.21, 23740.99, 22211.84, 23027.18, 22568.719999999998, 23486.96, 20815.95, 21628.81, 22398.08, 23804.85, 22195.85, 23872.96, 21442.010000000002, 24390.12, 21039.809999999998, 24393.95, 23036.21, 23740.99, 22211.84, 23027.18, 22568.719999999998, 23486.96, 20815.95, 21628.81, 22398.08, 23804.85, 22195.85, 23872.96, 21442.010000000002, 24390.12, 21039.809999999998, 24393.95, 23036.21, 23740.99, 22211.84, 23027.18, 22568.719999999998, 23486.96, 20815.95];22753.393125;1122.2612505779612
696;302;4;32;[22049.47, 20530.44, 20560.73, 20885.31, 18566.980000000003, 23036.38, 17650.34, 21522.06, 21857.1, 23585.82, 21620.6, 21577.46, 22099.29, 21622.9, 21514.58, 22692.489999999998, 22049.47, 20530.44, 20560.73, 20885.31, 18566.980000000003, 23036.38, 17650.34, 21522.06, 21857.1, 23585.82, 21620.6, 21577.46, 22099.29, 21622.9, 21514.58, 22692.489999999998];21335.746875;1484.3053495728443
696;300;4;32;[22049.47, 20945.03, 23750.55, 23318.25, 22362.5, 23295.68, 15862.749999999998, 20469.84, 21857.1, 22730.19, 21552.1, 22141.46, 22747.52, 21417.14, 20553.9, 22719.789999999997, 22049.47, 20945.03, 23750.55, 23318.25, 22362.5, 23295.68, 15862.749999999998, 20469.84, 21857.1, 22730.19, 21552.1, 22141.46, 22747.52, 21417.14, 20553.9, 22719.789999999997];21735.829375;1812.1542609209048
649;298;4;32;[20190.04, 20222.11, 22241.79, 22384.33, 22483.06, 22409.86, 21927.100000000002, 24098.75, 21143.35, 23058.93, 24063.01, 23802.09, 22421.17, 21677.86, 20636.940000000002, 23097.54, 20190.04, 20222.11, 22241.79, 22384.33, 22483.06, 22409.86, 21927.100000000002, 24098.75, 21143.35, 23058.93, 24063.01, 23802.09, 22421.17, 21677.86, 20636.940000000002, 23097.54];22241.120625;1224.128319989206
647;298;4;32;[19931.22, 19957.78, 23575.95, 22992.23, 22164.22, 21972.920000000002, 21440.49, 23420.44, 24079.460000000003, 22486.17, 19648.870000000003, 21229.23, 21805.44, 21254.53, 20785.11, 22421.92, 19931.22, 19957.78, 23575.95, 22992.23, 22164.22, 21972.920000000002, 21440.49, 23420.44, 24079.460000000003, 22486.17, 19648.870000000003, 21229.23, 21805.44, 21254.53, 20785.11, 22421.92];21822.87375;1312.5951288161689
